,Date,Time,totalizer_I_avg,totalizer_kW,pump_1_V_avg,pump_1_I_avg,pump_1_kW,pump_2_V_avg,pump_2_I_avg,pump_2_kW
738,2021-08-30,12:18:00,19.9971,8.0270715858264,401.7233,0.0,0.0,230.4215,0.0048,0.0033
739,2021-08-30,12:19:00,21.092,4.129868439199999,401.9184,0.0,0.0,230.4657,0.0072,0.0048
740,2021-08-30,12:20:00,20.7572,3.5123867551392,401.7307,0.0,0.0,230.3051,0.004,0.0027
741,2021-08-30,12:21:00,20.7914,3.653646109008,401.4839,0.0,0.0,230.2417,0.008,0.0054
742,2021-08-30,12:22:00,20.8183,3.7118101236552,401.4978,0.0,0.0,230.1721,0.0085,0.0057
743,2021-08-30,12:23:00,21.1983,4.474365712149599,401.0483,0.0,0.0,229.9388,0.0043,0.0029
744,2021-08-30,12:24:00,20.953,4.126095602816,400.8893,0.0,0.0,229.8872,0.0042,0.0028
745,2021-08-30,12:25:00,20.9784,4.1462852663232,401.0923,0.0,0.0,230.0357,0.0047,0.0031
746,2021-08-30,12:26:00,20.6477,3.4911400406008,401.1956,0.0,0.0,230.0499,0.0055,0.0037
747,2021-08-30,12:27:00,20.6433,3.4917547422959996,401.2202,0.0,0.0,230.0969,0.0083,0.0056
748,2021-08-30,12:28:00,20.7526,3.6864375751984,401.4329,0.0,0.0,230.2173,0.0078,0.0053
749,2021-08-30,12:29:00,20.6994,3.5026062474384,401.5938,0.0,0.0,230.3077,0.0089,0.006
750,2021-08-30,12:30:00,20.98,4.02094690816,401.4971,0.0,0.0,230.2044,0.0077,0.0052
751,2021-08-30,12:31:00,20.7699,3.6539689167431995,401.4502,0.0,0.0,230.1784,0.0043,0.0029
752,2021-08-30,12:32:00,20.6785,3.49770872092,401.2565,0.0,0.0,230.1188,0.0045,0.003
753,2021-08-30,12:33:00,20.6603,3.5027889131648005,401.2959,0.0,0.0,230.086,0.0077,0.0052
754,2021-08-30,12:34:00,20.9437,4.0401799690152,401.1567,0.0,0.0,230.0363,0.0087,0.0058
755,2021-08-30,12:35:00,20.6952,3.6149478016127996,401.4124,0.0,0.0,230.2406,0.0092,0.0062
756,2021-08-30,12:36:00,20.6815,3.510466724716,401.6364,0.0,0.0,230.273,0.0085,0.0057
757,2021-08-30,12:37:00,20.7179,3.5057366867543998,401.527,0.0,0.0,230.2472,0.008,0.0054
758,2021-08-30,12:38:00,20.7008,3.5042055894015998,401.5128,0.0,0.0,230.2516,0.0085,0.0057
759,2021-08-30,12:39:00,20.6991,3.501193151592,401.3842,0.0,0.0,230.161,0.0017,0.0011
760,2021-08-30,12:40:00,20.6961,3.5006857102320006,401.4073,0.0,0.0,230.1872,0.0037,0.0025
761,2021-08-30,12:41:00,20.7145,3.5024346717080004,401.5114,0.0,0.0,230.2388,0.0052,0.0035
762,2021-08-30,12:42:00,20.72,3.5006372038400007,401.4297,0.0,0.0,230.2099,0.0047,0.0032
763,2021-08-30,12:43:00,20.7203,3.5047790705360002,401.6074,0.0,0.0,230.2848,0.0083,0.0056
764,2021-08-30,12:44:00,20.718,3.5071171839359994,401.6077,0.0,0.0,230.2511,0.0093,0.0063
765,2021-08-30,12:45:00,20.7716,3.6105206752096,401.4997,0.0,0.0,230.2586,0.0088,0.006
766,2021-08-30,12:46:00,20.7226,3.522898531252799,401.6403,0.0,0.0,230.3275,0.0045,0.003
767,2021-08-30,12:47:00,20.7364,3.500678404655999,401.7615,0.0,0.0,230.3707,0.0038,0.0026
768,2021-08-30,12:48:00,20.898,3.774160075392,401.5324,0.0,0.0,230.2437,0.0043,0.0029
769,2021-08-30,12:49:00,22.1769,5.6792835629064005,401.5894,0.0,0.0,230.2824,0.0063,0.0043
770,2021-08-30,12:50:00,20.7344,3.5167166318208007,401.6195,0.0,0.0,230.2643,0.0097,0.0065
771,2021-08-30,12:51:00,20.7031,3.5114079066792003,401.2214,0.0,0.0,230.0566,0.0082,0.0055
772,2021-08-30,12:52:00,20.6792,3.5100763239488004,401.4783,0.0,0.0,230.2321,0.0055,0.0037
773,2021-08-30,12:53:00,20.7308,3.5051906969632,401.1181,0.0,0.0,229.9689,0.0003,0.0002
774,2021-08-30,12:54:00,20.714,3.5009868184319997,401.1772,0.0,0.0,230.0722,0.002,0.0013
775,2021-08-30,12:55:00,20.7381,3.5105196868511994,401.1156,0.0,0.0,229.985,0.0005,0.0003
776,2021-08-30,12:56:00,20.7223,3.5105728003631995,401.0359,0.0,0.0,229.9544,0.0003,0.0002
777,2021-08-30,12:57:00,20.73,3.5146059916800003,400.8459,0.0,0.0,229.7952,0.0002,0.0001
778,2021-08-30,12:58:00,20.6938,3.5084685707008,400.4395,0.0,0.0,229.5764,0.0,0.0
779,2021-08-30,12:59:00,20.6815,3.5077443775080006,399.7732,0.0,0.0,229.146,0.0,0.0
780,2021-08-30,13:00:00,20.8453,3.9073257461504007,399.3945,0.0,0.0,228.949,0.0,0.0
781,2021-08-30,13:01:00,20.6247,3.4994680879056004,398.3101,0.0,0.0,228.2418,0.0,0.0
782,2021-08-30,13:02:00,20.5303,3.4969631177824003,397.4445,0.0,0.0,227.8206,0.0,0.0
783,2021-08-30,13:03:00,20.4853,3.485253404907999,396.8644,0.0,0.0,227.5355,0.0,0.0
784,2021-08-30,13:04:00,20.4378,3.4771720228079994,396.6965,0.0,0.0,227.5036,0.0,0.0
785,2021-08-30,13:05:00,20.5003,3.4783606860944003,396.4727,0.0,0.0,227.2189,0.0,0.0
786,2021-08-30,13:06:00,20.5024,3.5057047199232003,396.2121,0.0,0.0,227.8151,0.0,0.0
787,2021-08-30,13:07:00,20.6864,3.853033969792,400.5978,0.0,0.0,229.7158,0.0013,0.0009
788,2021-08-30,13:08:00,20.641,3.5198943730959997,400.5499,0.0,0.0,229.6841,0.0007,0.0004
789,2021-08-30,13:09:00,20.6606,3.5177975543152002,400.2013,0.0,0.0,229.3504,0.0,0.0
790,2021-08-30,13:10:00,20.6178,3.5308648867295993,399.7784,0.0,0.0,229.3571,0.0,0.0
791,2021-08-30,13:11:00,20.7007,3.6567816359007996,400.4943,0.0,0.0,229.6953,0.0027,0.0018
792,2021-08-30,13:12:00,20.6395,3.5250722165399995,400.7584,0.0,0.0,229.7984,0.0025,0.0017
793,2021-08-30,13:13:00,20.649,3.522617641728,400.5221,0.0,0.0,229.6607,0.0058,0.0039
794,2021-08-30,13:14:00,20.6387,3.5222188691655996,401.1834,0.0,0.0,230.1315,0.0097,0.0065
795,2021-08-30,13:15:00,20.6869,3.5168294338631996,401.3101,0.0,0.0,230.1663,0.0099,0.0066
796,2021-08-30,13:16:00,20.6895,3.5159097408239997,401.4466,0.0,0.0,230.1575,0.01,0.0067
797,2021-08-30,13:17:00,20.6808,3.5157924172223995,401.309,0.0,0.0,230.1369,0.01,0.0067
798,2021-08-30,13:18:00,20.7254,3.6434120764144,401.3726,0.0,0.0,230.1839,0.0094,0.0063
799,2021-08-30,13:19:00,21.124,4.340507808448,401.4874,0.0,0.0,230.2072,0.01,0.0068
800,2021-08-30,13:20:00,20.6927,3.527348824888,401.3771,0.0,0.0,230.0925,0.0089,0.006
801,2021-08-30,13:21:00,20.6676,3.5244304513055993,400.9449,0.0,0.0,229.9292,0.009,0.0061
802,2021-08-30,13:22:00,20.6451,3.5219523209471997,401.0493,0.0,0.0,229.9502,0.0073,0.0049
803,2021-08-30,13:23:00,20.6679,3.5204007745632,400.9774,0.0,0.0,229.9321,0.0027,0.0018
804,2021-08-30,13:24:00,20.6732,3.5213035331456,400.8236,0.0,0.0,229.8326,0.0008,0.0006
805,2021-08-30,13:25:00,20.6659,3.5214202578216,400.8517,0.0,0.0,229.8768,0.003,0.002
806,2021-08-30,13:26:00,20.6672,3.5270827044736,400.8264,0.0,0.0,229.8284,0.0003,0.0002
807,2021-08-30,13:27:00,20.6628,3.5236119108768005,400.7969,0.0,0.0,229.8657,0.0017,0.0011
808,2021-08-30,13:28:00,20.6641,3.5224735705040002,400.9211,0.0,0.0,229.8696,0.0008,0.0006
809,2021-08-30,13:29:00,20.6571,3.5117633525687997,400.7147,0.0,0.0,229.7933,0.0007,0.0004
810,2021-08-30,13:30:00,20.6685,3.517782337656001,400.9209,0.0,0.0,229.8618,0.0008,0.0006
811,2021-08-30,13:31:00,20.6762,3.5163712294527993,400.6159,0.0,0.0,229.8038,0.0035,0.0024
812,2021-08-30,13:32:00,20.65,3.5241473371999996,401.1024,0.0,0.0,229.9808,0.0047,0.0031
813,2021-08-30,13:33:00,20.6532,3.5219748300191998,401.0557,0.0,0.0,229.9862,0.0032,0.0021
814,2021-08-30,13:34:00,20.6709,3.5181908180784003,401.124,0.0,0.0,229.9745,0.0072,0.0048
815,2021-08-30,13:35:00,20.6478,3.5183360608272,401.1867,0.0,0.0,230.1199,0.0063,0.0043
816,2021-08-30,13:36:00,20.6949,3.5372582332248004,401.1598,0.0,0.0,230.0165,0.008,0.0054
817,2021-08-30,13:37:00,21.2531,4.6076275335024,401.1004,0.0,0.0,230.0219,0.006,0.004
818,2021-08-30,13:38:00,20.6672,3.5134803801215995,402.1209,0.0,0.0,230.6931,0.0101,0.0068
819,2021-08-30,13:39:00,20.7143,3.5214875086103996,402.2075,0.0,0.0,230.6885,0.0101,0.0068
820,2021-08-30,13:40:00,20.8333,3.7213403791791992,402.3511,0.0,0.0,230.6587,0.0101,0.0068
821,2021-08-30,13:41:00,21.4249,4.814085559617601,402.3313,0.0,0.0,230.7889,0.0087,0.0059
822,2021-08-30,13:42:00,20.8276,3.7806369489728007,402.6274,0.0,0.0,230.8588,0.0101,0.0068
823,2021-08-30,13:43:00,20.7322,3.5490917459951996,402.674,0.0,0.0,230.8869,0.0101,0.0068
824,2021-08-30,13:44:00,20.7169,3.5437455715496,402.537,0.0,0.0,230.8699,0.0101,0.0068
825,2021-08-30,13:45:00,20.7358,3.5319663043264002,402.6295,0.0,0.0,230.8249,0.0101,0.0068
826,2021-08-30,13:46:00,21.1452,4.383831322079999,402.7305,0.0,0.0,230.9755,0.0101,0.0068
827,2021-08-30,13:47:00,20.732,3.5217675622719993,402.6994,0.0,0.0,230.9247,0.0101,0.0068
828,2021-08-30,13:48:00,20.6965,3.515737138364,402.6316,0.0,0.0,230.8456,0.0101,0.0068
829,2021-08-30,13:49:00,21.0901,4.2724672144847995,402.5518,0.0,0.0,230.8293,0.0101,0.0068
830,2021-08-30,13:50:00,20.7182,3.564421779836799,402.53,0.0,0.0,230.8484,0.0101,0.0068
831,2021-08-30,13:51:00,20.7058,3.5200424854223993,402.6926,0.0,0.0,230.9085,0.0101,0.0068
832,2021-08-30,13:52:00,20.7311,3.5270724305959993,402.4897,0.0,0.0,230.8235,0.0101,0.0068
833,2021-08-30,13:53:00,20.7162,3.5286278008896006,402.7972,0.0,0.0,230.9648,0.0101,0.0068
834,2021-08-30,13:54:00,20.7257,3.527517787723201,402.7419,0.0,0.0,230.9805,0.0101,0.0068
835,2021-08-30,13:55:00,20.7453,3.529488338507999,402.9038,0.0,0.0,230.9831,0.0101,0.0068
836,2021-08-30,13:56:00,20.7266,3.533127535504,402.6309,0.0,0.0,230.8666,0.0101,0.0068
837,2021-08-30,13:57:00,20.7222,3.5201028255312,402.6068,0.0,0.0,230.8574,0.0101,0.0068
838,2021-08-30,13:58:00,20.7088,3.5300932862720003,402.5271,0.0,0.0,230.8113,0.0101,0.0068
839,2021-08-30,13:59:00,20.7225,3.53106476334,402.2603,0.0,0.0,230.6416,0.0101,0.0068
840,2021-08-30,14:00:00,20.8459,3.8388385248112007,402.3171,0.0,0.0,230.7187,0.0101,0.0068
841,2021-08-30,14:01:00,20.7097,3.5384248810592007,402.4693,0.0,0.0,230.8089,0.0096,0.0065
842,2021-08-30,14:02:00,20.7228,3.5392992334559996,402.4117,0.0,0.0,230.7297,0.0101,0.0068
843,2021-08-30,14:03:00,20.7022,3.5357809075439994,402.4525,0.0,0.0,230.765,0.0101,0.0068
844,2021-08-30,14:04:00,20.7352,3.5373229369343995,402.468,0.0,0.0,230.7737,0.0101,0.0068
845,2021-08-30,14:05:00,21.1135,4.310558171832,402.3114,0.0,0.0,230.716,0.0101,0.0068
846,2021-08-30,14:06:00,20.6951,3.549551036369601,402.4799,0.0,0.0,230.7863,0.0101,0.0068
847,2021-08-30,14:07:00,20.7817,3.6615159189944007,402.5336,0.0,0.0,230.8567,0.0101,0.0068
848,2021-08-30,14:08:00,20.7096,3.5397708182592003,402.7905,0.0,0.0,230.989,0.0101,0.0068
849,2021-08-30,14:09:00,20.7448,3.5471526881664004,402.8882,0.0,0.0,231.0352,0.0101,0.0068
850,2021-08-30,14:10:00,21.2681,4.4834994065288,402.7372,0.0,0.0,230.9253,0.0101,0.0068
851,2021-08-30,14:11:00,20.8824,3.8359393431744,402.8736,0.0,0.0,231.0287,0.0071,0.0048
852,2021-08-30,14:12:00,20.7495,3.5479563410160004,402.8687,0.0,0.0,230.9926,0.0101,0.0068
853,2021-08-30,14:13:00,20.8306,3.7085192117679995,402.8268,0.0,0.0,231.0021,0.0089,0.006
854,2021-08-30,14:14:00,20.7414,3.5643178300463996,402.9312,0.0,0.0,231.0265,0.0099,0.0067
855,2021-08-30,14:15:00,21.2319,4.457701949975999,402.9688,0.0,0.0,231.109,0.0101,0.0068
856,2021-08-30,14:16:00,20.84,3.7088211097599992,403.073,0.0,0.0,231.1201,0.0101,0.0068
857,2021-08-30,14:17:00,20.9622,3.9471733720272,402.8058,0.0,0.0,230.9352,0.0101,0.0068
858,2021-08-30,14:18:00,20.7256,3.5534182134079995,402.862,0.0,0.0,231.0316,0.0101,0.0068
859,2021-08-30,14:19:00,20.7493,3.5588472304528005,402.9022,0.0,0.0,231.0396,0.0101,0.0068
860,2021-08-30,14:20:00,20.749,3.5546989269519993,402.9536,0.0,0.0,231.0824,0.0101,0.0068
861,2021-08-30,14:21:00,20.7613,3.547241171196801,403.0017,0.0,0.0,231.0644,0.0101,0.0068
862,2021-08-30,14:22:00,20.7399,3.5517749063567994,403.0355,0.0,0.0,231.1224,0.0101,0.0068
863,2021-08-30,14:23:00,20.7542,3.5542238275744,402.9373,0.0,0.0,231.0549,0.0101,0.0068
864,2021-08-30,14:24:00,21.0924,4.246557021705599,402.9198,0.0,0.0,231.0096,0.0101,0.0068
865,2021-08-30,14:25:00,20.7733,3.5656980573824,402.7831,0.0,0.0,231.0036,0.0101,0.0068
866,2021-08-30,14:26:00,20.7362,3.5470469481808,403.0014,0.0,0.0,231.0851,0.0101,0.0068
867,2021-08-30,14:27:00,20.7659,3.546660391067999,402.9661,0.0,0.0,231.1288,0.0101,0.0068
868,2021-08-30,14:28:00,20.7396,3.542168547791999,403.3325,0.0,0.0,231.259,0.0101,0.0068
869,2021-08-30,14:29:00,20.6448,3.5667401615999994,403.3091,0.0,0.0,231.2802,0.0101,0.0068
870,2021-08-30,14:30:00,20.6517,3.5624954047512003,403.3756,0.0,0.0,231.2931,0.0101,0.0068
871,2021-08-30,14:31:00,20.6854,3.6459103069792005,403.4148,0.0,0.0,231.3475,0.0101,0.0068
872,2021-08-30,14:32:00,21.0823,4.2930879201392,403.5028,0.0,0.0,231.3809,0.0086,0.0058
873,2021-08-30,14:33:00,20.8904,3.8140351991935995,403.4921,0.0,0.0,231.3521,0.0098,0.0066
874,2021-08-30,14:34:00,21.0822,4.175126140276799,403.4503,0.0,0.0,231.3736,0.0101,0.0068
875,2021-08-30,14:35:00,21.1446,4.275157996339201,403.6375,0.0,0.0,231.4614,0.0101,0.0068
876,2021-08-30,14:36:00,20.8792,3.777635739372801,403.6,0.0,0.0,231.4307,0.0101,0.0068
877,2021-08-30,14:37:00,21.2006,4.3869448401024,403.562,0.0,0.0,231.3996,0.0101,0.0068
878,2021-08-30,14:38:00,20.7649,3.5574228998152,403.5035,0.0,0.0,231.3938,0.0101,0.0068
879,2021-08-30,14:39:00,20.7663,3.5439951984744,403.4988,0.0,0.0,231.3646,0.0101,0.0068
880,2021-08-30,14:40:00,20.8515,3.6504837818400007,403.3249,0.0,0.0,231.2498,0.0101,0.0068
881,2021-08-30,14:41:00,20.9134,3.8787975903392007,403.4449,0.0,0.0,231.3721,0.0101,0.0068
882,2021-08-30,14:42:00,20.7795,3.5544536636279997,403.5434,0.0,0.0,231.4027,0.0101,0.0068
883,2021-08-30,14:43:00,21.0332,4.0795942557664,403.5257,0.0,0.0,231.3932,0.0101,0.0068
884,2021-08-30,14:44:00,20.7835,3.5592415472719994,403.4281,0.0,0.0,231.3161,0.0101,0.0068
885,2021-08-30,14:45:00,20.7823,3.5645072748208,403.4588,0.0,0.0,231.3882,0.0101,0.0068
886,2021-08-30,14:46:00,20.7872,3.5653477056512,403.6697,0.0,0.0,231.4692,0.0101,0.0068
887,2021-08-30,14:47:00,20.7987,3.5673201453552004,403.6555,0.0,0.0,231.4611,0.0101,0.0068
888,2021-08-30,14:48:00,20.8797,3.737873871744,403.517,0.0,0.0,231.3613,0.0101,0.0068
889,2021-08-30,14:49:00,21.8295,5.333143140863999,403.4443,0.0,0.0,231.3992,0.0101,0.0068
890,2021-08-30,14:50:00,20.8314,3.7278561895056,403.8089,0.0,0.0,231.5338,0.0101,0.0068
891,2021-08-30,14:51:00,21.0032,4.0281580250368,403.8594,0.0,0.0,231.6253,0.0101,0.0068
892,2021-08-30,14:52:00,20.8091,3.5677343451879993,403.7197,0.0,0.0,231.4398,0.0101,0.0068
893,2021-08-30,14:53:00,20.7685,3.5689748451559993,403.7294,0.0,0.0,231.5554,0.0101,0.0068
894,2021-08-30,14:54:00,20.7974,3.5602531655183998,403.8406,0.0,0.0,231.576,0.0101,0.0069
895,2021-08-30,14:55:00,20.7915,3.5578747464,403.7098,0.0,0.0,231.5018,0.0101,0.0068
896,2021-08-30,14:56:00,20.7625,3.5433466870999992,403.8336,0.0,0.0,231.5528,0.0101,0.0069
897,2021-08-30,14:57:00,21.0629,4.0534705163936,403.7747,0.0,0.0,231.5643,0.0101,0.0069
898,2021-08-30,14:58:00,21.5225,4.8714289935399995,403.9533,0.0,0.0,231.6342,0.0101,0.0069
899,2021-08-30,14:59:00,20.7933,3.5759736791063994,403.9201,0.0,0.0,231.617,0.0101,0.0068
900,2021-08-30,15:00:00,20.8049,3.573860728824,404.026,0.0,0.0,231.7266,0.0101,0.0068
901,2021-08-30,15:01:00,20.8342,3.5720377572559987,404.4456,0.0,0.0,231.9669,0.0101,0.0069
902,2021-08-30,15:02:00,20.8404,3.573100751471999,404.4908,0.0,0.0,231.9164,0.0101,0.0069
903,2021-08-30,15:03:00,21.0173,3.9174337147775997,404.3331,0.0,0.0,231.8526,0.0102,0.0069
904,2021-08-30,15:04:00,21.285,4.491264753359999,404.3888,0.0,0.0,231.8928,0.0101,0.0069
905,2021-08-30,15:05:00,20.8135,3.5931462318680003,404.5245,0.0,0.0,232.0413,0.0102,0.0069
906,2021-08-30,15:06:00,21.1262,4.2186009648928,405.1425,0.0,0.0,232.3869,0.0102,0.0069
907,2021-08-30,15:07:00,20.8497,3.628212753148799,405.293,0.0,0.0,232.3691,0.0102,0.0069
908,2021-08-30,15:08:00,21.3239,4.5528041349856,405.3261,0.0,0.0,232.4018,0.0102,0.0069
909,2021-08-30,15:09:00,21.7118,5.0671766569248,404.8121,0.0,0.0,232.1307,0.0102,0.0069
910,2021-08-30,15:10:00,20.8715,3.7336585543920005,405.0429,0.0,0.0,232.2483,0.0102,0.0069
911,2021-08-30,15:11:00,20.8118,3.5627182643088,404.8616,0.0,0.0,232.1659,0.0102,0.0069
912,2021-08-30,15:12:00,20.7924,3.5703450092256004,404.9159,0.0,0.0,232.1865,0.0102,0.0069
913,2021-08-30,15:13:00,20.8265,3.5720883039440006,404.9112,0.0,0.0,232.1833,0.0102,0.0069
914,2021-08-30,15:14:00,20.8013,3.5663970298839995,404.8817,0.0,0.0,232.1879,0.0102,0.0069
915,2021-08-30,15:15:00,20.8255,3.5636928808,404.8335,0.0,0.0,232.1032,0.0102,0.0069
916,2021-08-30,15:16:00,20.7887,3.5601320640783993,404.8832,0.0,0.0,232.1878,0.0102,0.0069
917,2021-08-30,15:17:00,20.8183,3.5638309825128,404.8811,0.0,0.0,232.1862,0.0102,0.0069
918,2021-08-30,15:18:00,20.7992,3.5605613028671996,404.8488,0.0,0.0,232.15,0.0102,0.0069
919,2021-08-30,15:19:00,20.7953,3.55852500848,404.9675,0.0,0.0,232.2114,0.0102,0.0069
920,2021-08-30,15:20:00,20.8093,3.5595511259912005,404.9601,0.0,0.0,232.2272,0.0102,0.0069
921,2021-08-30,15:21:00,20.8602,3.6602445052511987,405.0953,0.0,0.0,232.3627,0.0102,0.0069
922,2021-08-30,15:22:00,21.046,3.935249605776,405.353,0.0,0.0,232.4057,0.0102,0.0069
923,2021-08-30,15:23:00,20.9402,3.5557565242560005,405.1634,0.0,0.0,232.3261,0.0101,0.0069
924,2021-08-30,15:24:00,21.1224,3.0667632837504004,405.0047,0.0,0.0,232.2222,0.0101,0.0069
925,2021-08-30,15:25:00,21.0953,3.0642170404135998,404.982,0.0,0.0,232.2648,0.0098,0.0066
926,2021-08-30,15:26:00,21.085,3.14459699576,405.3289,0.0,0.0,232.47,0.0056,0.0038
927,2021-08-30,15:27:00,21.1514,3.0974237068400003,405.5089,0.0,0.0,232.4787,0.0102,0.0069
928,2021-08-30,15:28:00,21.2802,3.4118071388352003,405.2354,0.0,0.0,232.3996,0.0102,0.0069
929,2021-08-30,15:29:00,21.3866,3.6709698542848006,405.5748,0.0,0.0,232.6205,0.0102,0.0069
930,2021-08-30,15:30:00,21.1464,3.0939079609152005,405.7762,0.0,0.0,232.6955,0.0102,0.0069
931,2021-08-30,15:31:00,21.1528,3.0948443383104003,405.9166,0.0,0.0,232.7651,0.0102,0.0069
932,2021-08-30,15:32:00,21.1494,3.0943468878192006,405.8338,0.0,0.0,232.7209,0.0102,0.0069
933,2021-08-30,15:33:00,21.1436,3.0934982958048005,405.8104,0.0,0.0,232.71,0.0102,0.0069
934,2021-08-30,15:34:00,21.1511,3.093203532267199,406.1096,0.0,0.0,232.9206,0.0102,0.0069
935,2021-08-30,15:35:00,21.2498,3.2139295709663998,406.2295,0.0,0.0,232.9013,0.0102,0.0069
936,2021-08-30,15:36:00,21.1645,3.1007350414320003,406.1132,0.0,0.0,232.9059,0.0102,0.0069
937,2021-08-30,15:37:00,21.1555,3.099416483688,406.139,0.0,0.0,232.8793,0.0102,0.0069
938,2021-08-30,15:38:00,21.1548,3.1007062535136,406.2002,0.0,0.0,232.9419,0.0102,0.0069
939,2021-08-30,15:39:00,21.1756,3.1023612626496,406.1786,0.0,0.0,232.9078,0.0102,0.0069
940,2021-08-30,15:40:00,21.1594,3.1013804857808003,406.2376,0.0,0.0,232.9595,0.0102,0.0069
941,2021-08-30,15:41:00,21.1795,3.1001447377280007,406.1962,0.0,0.0,232.9088,0.0102,0.0069
942,2021-08-30,15:42:00,21.1601,3.1014830863431997,406.3366,0.0,0.0,233.0024,0.0102,0.0069
943,2021-08-30,15:43:00,21.3214,3.442268560667199,406.2453,0.0,0.0,232.9489,0.0102,0.0069
944,2021-08-30,15:44:00,21.2655,3.3688616262360003,406.298,0.0,0.0,233.0278,0.0102,0.0069
945,2021-08-30,15:45:00,21.1813,3.1018022807800003,406.4681,0.0,0.0,233.0494,0.0102,0.0069
946,2021-08-30,15:46:00,21.1666,3.1024358058512,406.4991,0.0,0.0,233.1417,0.0102,0.0069
947,2021-08-30,15:47:00,21.1887,3.1000968302616005,406.4969,0.0,0.0,233.092,0.0102,0.0069
948,2021-08-30,15:48:00,21.1781,3.0957582395415995,406.5769,0.0,0.0,233.1497,0.0102,0.0069
949,2021-08-30,15:49:00,21.1892,3.0987753963583993,406.803,0.0,0.0,233.2505,0.0102,0.0069
950,2021-08-30,15:50:00,21.2027,3.0993542020071994,406.7036,0.0,0.0,233.2728,0.0102,0.0069
951,2021-08-30,15:51:00,21.1999,3.1017354907032004,406.762,0.0,0.0,233.2105,0.0102,0.007
952,2021-08-30,15:52:00,21.6995,4.15598718972,406.8615,0.0,0.0,233.3573,0.0102,0.0069
953,2021-08-30,15:53:00,21.2746,3.2568863051936,406.9059,0.0,0.0,233.3055,0.0102,0.007
954,2021-08-30,15:54:00,21.2131,3.1371746424312,406.994,0.0,0.0,233.4332,0.0102,0.007
955,2021-08-30,15:55:00,21.2059,3.1207572821984004,407.4405,0.0,0.0,233.6568,0.0102,0.007
956,2021-08-30,15:56:00,21.2308,3.0936805008192003,407.2841,0.0,0.0,233.5154,0.0102,0.007
957,2021-08-30,15:57:00,21.1736,3.056080715116801,407.3438,0.0,0.0,233.5985,0.0102,0.007
958,2021-08-30,15:58:00,21.1965,3.0579909060479995,407.1606,0.0,0.0,233.4258,0.0102,0.007
959,2021-08-30,15:59:00,21.1467,3.0563734910112004,407.0539,0.0,0.0,233.4175,0.0102,0.0069
960,2021-08-30,16:00:00,21.1638,3.0546662371344,406.816,0.0,0.0,233.2523,0.0102,0.0069
961,2021-08-30,16:01:00,21.2729,3.3770344135967996,406.9201,0.0,0.0,233.3981,0.0102,0.007
962,2021-08-30,16:02:00,21.1682,3.058087721384,407.0221,0.0,0.0,233.3593,0.0102,0.007
963,2021-08-30,16:03:00,21.3511,3.5355938979616,406.7978,0.0,0.0,233.2819,0.0102,0.0069
964,2021-08-30,16:04:00,21.205,3.2113406722799995,406.8764,0.0,0.0,233.3108,0.0102,0.0069
965,2021-08-30,16:05:00,21.1457,3.052053782901601,407.064,0.0,0.0,233.4305,0.0102,0.0069
966,2021-08-30,16:06:00,21.1814,3.153397700668799,407.1372,0.0,0.0,233.4367,0.0102,0.007
967,2021-08-30,16:07:00,21.1557,3.0590666619864,406.9494,0.0,0.0,233.3889,0.0102,0.007
968,2021-08-30,16:08:00,21.4751,3.7794454555983994,407.3085,0.0,0.0,233.5908,0.0102,0.007
969,2021-08-30,16:09:00,21.1835,3.056115413311999,407.1168,0.0,0.0,233.3727,0.0102,0.007
970,2021-08-30,16:10:00,21.1628,3.053129051801599,406.3459,0.0,0.0,232.9034,0.0102,0.0069
971,2021-08-30,16:11:00,21.2166,3.2912953443792,406.0692,0.0,0.0,232.866,0.0102,0.0069
972,2021-08-30,16:12:00,21.4899,3.827310273230399,405.7433,0.0,0.0,232.5887,0.0102,0.0069
973,2021-08-30,16:13:00,21.0937,3.0584314191176003,405.5924,0.0,0.0,232.6114,0.0102,0.0069
974,2021-08-30,16:14:00,21.217,3.269014706551999,405.8017,0.0,0.0,232.6781,0.0102,0.0069
975,2021-08-30,16:15:00,21.4862,3.884630875582401,405.8435,0.0,0.0,232.7781,0.0102,0.0069
976,2021-08-30,16:16:00,21.1221,3.044476972583999,405.8943,0.0,0.0,232.6961,0.0102,0.0069
977,2021-08-30,16:17:00,21.0985,3.042463957316,405.7163,0.0,0.0,232.6744,0.0102,0.0069
978,2021-08-30,16:18:00,21.1124,3.0416893095776,406.0028,0.0,0.0,232.831,0.0102,0.0069
979,2021-08-30,16:19:00,21.1291,3.0413140333272,405.8509,0.0,0.0,232.7203,0.0102,0.0069
980,2021-08-30,16:20:00,21.1514,3.1433630247392,405.9867,0.0,0.0,232.5715,0.0102,0.0069
981,2021-08-30,16:21:00,21.1963,3.1890972863088,403.7924,0.0,0.0,231.4922,0.0101,0.0068
982,2021-08-30,16:22:00,21.1595,3.336750230192001,403.89,0.0,0.0,231.6046,0.0101,0.0068
983,2021-08-30,16:23:00,21.0722,3.0317369826271996,403.6765,0.0,0.0,231.4541,0.0101,0.0068
984,2021-08-30,16:24:00,21.0714,3.1703054098464003,403.6914,0.0,0.0,231.4904,0.0101,0.0068
985,2021-08-30,16:25:00,21.0381,3.039292679172,403.6645,0.0,0.0,231.4453,0.0101,0.0068
